	Summary	Job Title	Date	Overall Rating	Pros	Cons
1317	Humanity is not a cost	 Product Manager	29 Jul 2018	3.0	"- Fast moving
- Dynamic tech team 
- Process driven
- Front seats to the new world of commerce"	"- Little work-life balance
- Bug fixing happens 90% of the time"
1318	Lack of flexibility and question the effectiveness of endless meetings	 	28 Jul 2018	1.0	"Backing of Alibaba give the public highly positive confidence to the ecommerce business.
Free flow of coke, crackers and fruits."	"Zero work life balance.  Compare to the past, Lazada is now highly inflexible. Management needs to adjust their expectations and give the working staff a breather.
The regional team is expected to fly every week. You have to because the management said you are not doing your work if you sit at your desk. 
Everyday, there are daily 9am meetings and weekly meetings of various sorts where you are expected to attend. Every day analyse data and share action steps the next day. If you are not present in these meetings, the management will question.
If this is not enough, over the weekends, there would be emails on meeting schedules coming in for the coming weeks. There are endless of group chats where messages fly in every moment, 24-7 with endless questioning from the bosses and needing immediate response. 
The regional and country teams are both stressed, overwhelmed and exhausted."
1319	Confusing direction	 	27 Jul 2018	2.0	"New management seems strategic, but old management seems misaligned.
Some passionate people about the business"	"Direction and changes are not aligned. Different messages.
Communication to ground need to be improved.
Feeling a bit loss for the brand"
1320	Strong Chinese culture after Alibaba took over	 Category Manager	26 Jul 2018	2.0	The office is at a very high-end building right in city centre. As Lazada aim to be a tech company, a lot of data is available so if you like numbers and transparent results, you can dig out insight for yourself.	"A typical 1-man-show culture with everyone runs at CEO's orders (the Chinese CEO from Alibaba). Since the Alibaba management took over, many ppl have left the company due to ineffective leadership (not sure if it's Alibaba intention to let ppl go by themselves).

Everyone got to install 2 apps (1 for chat and the other for VPN authentification, conference call) which can track your location instantly. The boss can use it to see where you are, if you come to work late, if you are at home or doctor's if you file a sick leave."
1321	One of the worst companies you can imagine	 Vice President Design	25 Jul 2018	1.0	International environment, growing regional business	"This can be broken down into 2 areas. Before Alibaba took over, the Lazada senior management was incredibly unprofessional, aggressive, hostile and frankly, just not qualified. It was a nightmare to work at Lazada and do meaningful, proper work but a few championed through despite the numerous issues to try to build up something decent. 

With Alibaba management the hope was that things would become more professional, informed and lift the bar. Sadly things got even worse. People demoted, teams crushed or replaced over night. I say this having personally raised up and discussed these issues collaboratively in 1-1 with all snr management prior and current at CPO, CTO even CEO level. 

No clarity ever offered about future plans, projects and lack of strategy getting even worse (hard to believe). And ofcourse everything became blatently copying Chinese tmall and Alibaba apps. Even much more so than before the takeover. So zero initiatief or intellect needed, just do as you are told and work 24/7. Don't question anything. It is clear that the Chinese way of working means there is no room for intelligent discourse."
1322	Company of delays	 Anonymous Employee	23 Jul 2018	2.0	* the company's name seems nice in your CV	"* no proper communication to employees
* delayed bonus + increment for months. backpay was even delayed.
* delayed promotion, not once but twice.
* you'll get stuck working with alibaba tech stack
* hr is very inefficient
* letting go of their old employees like they're sht"
1323	Cleaner	 Cleaner	22 Jul 2018	5.0	Can get free stuff all the time	But need to buy one first then get the free stuff.
1324	E-Commerce University	 Anonymous Employee	20 Jul 2018	2.0	"+Great learning curve which I can't deny.
However, in Lazada your boss determines how much you could learn. I am considered lucky to have a great leader previously where I learnt how to do planning and execution.

+In Lazada either you're a team player or lonewolf it doesn't matter much if you are in commercial team.

+You are given opportunity to meet alot of high levels guy from all companies.

+If you are the kind of person who works in fast pace this is definitely a place to go
+Great working culture, fun and young workforce.
+I am happy to see Lucy Peng taking over and focusing on people management. I love her transparency but what I wish more is that please don't only consider those who are on top, because the real executor is those from front lines. Do promote your soldiers."	"-Favoritism is a critical issue in this company
-There's no career growth/opportunity
-Lack of leadership and indecisive managers. They do not know how to provide solution to help you instead they want solution from you.
-There's no worklife balance. However, we can't complaint much, ecommerce is 24/7.
-Peanut Salary but expect output of a horse
-No proper planning, too much of adhoc
-Alot of the project PIC do not fully understand what are they doing
-Some people are so arrogant thinking that Lazada is huge in market and causes relationship that was built melt down
-Very bad transparency and communication breakdown happens often in company
-Alot of budget cutting which causes people to overwork, where a job used to take 3 person to do now it's only 1
-Your relationship with boss determines your future, your contribution or hardwork doesn't really justify that whether you're good or not.
-Company loves to force stuffs that doesn't make sense to you and expect you to force it to their clients (I think this is very unprofessional) [business shouldn't work this way if you wanted to build relationship]
-Often felt undervalued by company"
1325	Product Manager	 Product Manager	18 Jul 2018	4.0	Very open and fast moving company	don't have a lot of cons.
1326	Lack of career path and leadership	 Anonymous Employee	17 Jul 2018	2.0	"Apply for Lazada Vietnam
-If you have opportunity to work with regional team, it is awesome experience with many experts
-Nice office and some free perks like coffee, parking and dinner for overtime"	"Apply to Lazada Vietnam
-Lack of coordination between business units that lead to terrible planning and experience.
-Management in my department is too junior, lack of actual expertises and lack leadership skills to inspire employees or helping customers
-The performance review is a joke, and salary review is terrible and not fair."
1327	Category Manager	 Category Manager	14 Jul 2018	4.0	Huge amount of flexibility and autonomy in this role, which gives a strong feeling of trust amongst the team	Can be a lack of guidance from management
1328	rude	 Warehouse Packer	14 Jul 2018	1.0	great colleagues and free foods	company does not appreciate most workers talent and is extremely rude talking to workers especially the high levels such as supervisors team leader and etc. one of the worst company and work place you wilk experience. quitting this job due to how rude they treat us and how their system is terribly lacking. everything is actually out of control. sees us as an replaceable workers as to what the other person have also reviewed about this company. even the hypocrite and faking is too much making us uneasy and uncomfortable working especially the higher levels. hoping those whom are planning to get a job here will atleast see all of the reviews or even better, you can try it in your own. first and second month you can already see how terrible they treat you.
1329	Fell in a trap but beware	 Regional Manager	12 Jul 2018	1.0	International experience and good for CV	There are lot to put here. But let me summarise it. They head hunted me from one of the top ecommerce company, bought me to a regional role. I was one man army in my team, my boss was good but lack of proper guidance and his deadlines kept changing under the pressure of top management. In the end I was one to suffer with fast implementation and deadlines. Anyways fast forward, I successfully launched the project, and time I decided to move into a different role.  Also because another team manager  wanted me in thier team to lead aproject. But withing a month, my boss quit, whole org changed. A new boss came.. Who too left and then came Aimone. All this happened in a month. Aimone is the most arrogant, bossy and unprofessional person u will find in Lazada. I wonder if there is any employee From HK who speaks good of him expect his puppets. He without even meeting or talking to anyone of our old team puts us in situation where most of us has to leave the company or fired. He didn't even bother to keep the old team or do call with us. He pre planned a org chart with his old favorites n puppets  replaced the entire old team. He destroyed many of us and our careers. When I spoke to HR about this, they knew it was not ethical but said we are helpless. So no one can save you in this company.
1330	Toxic environment	 Anonymous Employee	10 Jul 2018	2.0	Extremely competitive pay for upper management	"No ownership or responsibility between team
No direction from local CEO
Lack of maturity from local CEO
Preferential treatment for Europeans"
1331	Highly recommended	 Anonymous Employee	7 Jul 2018	4.0	"People and Culture
Complex business problems to solve
Great service for customers"	Distance to get to office
1332	How to traine new seller in Lazada	 Trainer	5 Jul 2018	3.0	Fun and best team. Woek area very cozy	Many push from leader and regional and always give the deadline immediately
1333	Don't work in here for more than 1 year	 Anonymous Employee	5 Jul 2018	1.0	Good experience, good friends, good network	Trash salary increment, management doesn't care about employees need
1334	Start-ups ecosystem in a fast paced environment.	 Senior Associate	26 Jun 2018	5.0	Multi-tasked within several department on it's early operational and everyone is exposed to lots of new business knowledges specifically in e-Commerce platform.	Back in 2014 on it's early days, MGMT internally Europeanized the whole senior management team and gave no equality toward local talents. But now it's getting better, I guess.
1335	Management Needs Improvement	 Customer Service	26 Jun 2018	3.0	The culture code, benefits and salary.	The management don't really listen. Prefer boot licking and fake employees rather than true efficiency.
1336	Stay away from this company	 Lead	25 Jun 2018	1.0	"They used to have some good Pros such as:
- good office, good equipments."	"Since Alibaba took over, the company turns into:
- A group of Alibaba guys move in. 
- top down working style. You don't have enough time to give feedbacks, decision always was made by a group of Alibaba employees and then announce to other people, and you need to follow it
- no more important projects for Vietnam techhub. They moved it to China
- a copycat of taobao and Tmall. You often here, in Tmall we did...
- No respect other people calendar, you got a meeting invite, but they always be late, reschedule time over time. Sometimes I need to wait for 30 minutes for a meeting.
- No promises has been done on time, restructure, salary review, annual reviews, waiting for 2 months but no updates
- No career opportunities, they prefer Chinese speaking on Top level Management"
1337	Work here if you don't want a life!	 Anonymous Employee	25 Jun 2018	1.0	Convenient location, perks are OK, some staff are friendly, salary is OK.	Management views your concerns as a joke, the working hours are incredibly long and the culture, although they preach about how it's important to have a good one, is the worst.
1338	Manager	 Manager	21 Jun 2018	4.0	A lot of Tech stack from alibaba	Proceeds not clear and Not efficient
1339	Fmcg director	 Anonymous Employee	21 Jun 2018	4.0	Learn tech. Pace. Drill top most	Culture silo courtesy vocal strenous
1340	Looks Good, Actually Bad	 Anonymous Employee	21 Jun 2018	2.0	The people are great, all young and open minded people.	The pace is going a little too fast where things are done without proper implementation planning.
1341	VP	 Anonymous Employee	19 Jun 2018	1.0	big brand name of alibaba	military style working environment, eventually all the staff will be replaced by people from china...
1342	Just do no questions	 Senior Software Engineer	16 Jun 2018	1.0	There was so many, that is why I am here almost 4 years. But now hardly find any to mention	"Just replace everyone by Chinese, no questions, no transparency, bossy

No value for Lazadians - we have to do what ever said by Chinese whether it is correct or wrong. No feedbacks are acceptable for them.
  
Where are we heading - no one knows, may be some 10 Chinese in top level.

No transparecy on salary or promotions - you cannot question on this because there is a prepared answer from HR. “It has been decided by some one beyond them”. However true reason is favorism. I can mention many examples but i dont want go that far. 

Worst HR - few local HR actually good but they have no power to do any thing. Because so called reagional HR from SG. Basically they will bring so many process and structures but will never listen to personalize issues.

High turn over - at least around 400 people had to left this company in last 6 month including Rusian and Thailand tech hub

Just chinese - you will get all most all email just in Chinese, 95% meetings helds only in Chinese although we cannot undersand single word, they dont care

If anyone want to join, i have no words at current situation."
1343	6 years to build and took 6 months to destroy	 Senior Manager	15 Jun 2018	2.0	6 years ago, Lazada was a high paced, aggressive, challenging, and unfriendly (at times) environment, but it gave employees opportunities to be creative, with the support at all levels. I dont know what to make of it now, just a big mess	"- Employees are leaving at an alarming rate
- Lazada VN's new CEO comes a view that everything which has been done was wrong, everyone who has been around is “unqualified”, as a result, new recruits from Alibaba arrived, without notice and without any introduction email
- Attempts to stabilize employees through townhalls has backfired
- At some companies we talk about perks, but here, there’s hardly anything. Over the past few months, cost cutting has been at unprecedented levels. A coffee machine for commercial and marketing team has been removed, even Yoga and English classes have been cancelled..."
1344	Was a good place to work with but culture is diluted now	 Anonymous Employee	12 Jun 2018	2.0	"1. Very strong developers and devops culture about 2 years ago
2. Wide range of tech stack and good exposure [Chaos since strong developers left]
3. Innovation and open to new ideas [Depends on manager]
4. work life balance
5. Good compensation if you negotiate / already making switch from very good package"	"1. HR policies are really bad in India and are bad joke, No proper policies/process defined
2. Lots of good developers left in SG and India
3. Recognizes employees who have loud mouth or from top companies not based on deliverables made
4. There is a huge gap in pay with in same designation in India [50 % above is common ], If you decide to join make sure you negotiate hard
5. Very frequently you will find a  guy who will write a code which has to be re-written in next year because of bad design. He would move to a different team and disown his code.
6. Existing SME / Owner will wait till something explodes and will pass on the buck to next guy or move to different project."
1345	A sad demise to what was once a great company	 Senior Vice President	12 Jun 2018	1.0	Many pros before Mar 2018, when Alibaba made sweeping changes, firing the old guard who knew what they were doing and had built a legacy around the region, and motivated staff - Max was a great cheerleader and kept the fire burning in our hearts and minds.	"- Since Mar 2018, Alibaba has put Lazada into a freefall - hardly 10 people in the company (mostly Chinese people from Alibaba) and country CEOs are clued in on what changes are happening (Changes happen now every few hours, if not days)
- Zero communication below the 10 people that Ali feels matter in the company (of a size of 7000)
- Management attend useless meetings all the time with no agenda, purpose or outcome
- Peanuts salary increments and bonuses
- No line of sight into what will become of employee options/path to liquidity
- HR is doing an absolutely abyssmal job - the only job seems to be producing pages and pages of org charts which change every day, cutting roles, and focusing on firing 30% of the staff, or engineering their exit (due to staff frustration)"
1346	An experience like no other	 Anonymous Employee	11 Jun 2018	5.0	"- New challenges appear frequently as Lazada likes to think out of the box and circumvent roadblocks
- Never a boring day at the office
- Colleagues from different culture and job experience, great to learn from them"	- Huge management change resulted in uncertain future
1347	Start-up, acquired/managed by Alibaba, stick to slogans and low/no respect to people in top down decisions	 	11 Jun 2018	2.0	Salary and exposure to a big pool of young talented people with passion for e-commerce	Lack of transparence in all matters (Finance, People, Tech...) . Weak leadera(s) playing political games, bringing their own trusted gang/followers and treat other employees without respect and fairness
1348	CEO out, teams disbanded	 Tech Team Lead	11 Jun 2018	1.0	"Lazada used to be a great company to work for: challenging but rewarding. I truly believed in company values and management was very transparent.

Pros of the existing company is that you would work with some great people hired back then. They know, what does it mean to work hard, delivering results but be cautious and not to waste money."	"Since Alibaba took over Lazada and fired CEO (Max, all the best to you), management is being replaced with Chinese nationals in all countries. Basically, Lazada turns into yet another division of Alibaba group being fully managed out of China. This means Alibaba culture, Alibaba business practices, Alibaba everything.

If you are fine with that, there will be no issue for you. If you don’t like the idea of no carrier growth unless you are from Alibaba, then this place is not for you.

Also, offices in Singapore and Jakarta are badly maintained and overcrowded. I do not recommend working there, work conditions are less than ideal."
1349	Fulfillment Associate	 Anonymous Employee	9 Jun 2018	1.0	Complete Benefits and Compensation, Neutral.	Favoritism. Business like Politics. Overloaded work.
1350	Restructure causes turmoil	 Anonymous Employee	7 Jun 2018	2.0	Hardly anything right now. Used to be very good.	"This applies to Lazada Vietnam:
Restructuring too frequently. Especially the last restructure that had no communication from management whatsoever on what is changed, why it was changed and how to manage the change. Everything feels like top down and last minute decision. Decisions are made by a small Chinese community in a room and when they have decided on something it is published to employees outside. Company right now has no target, no direction, no roadmap. Everyone is just doing their daily job without knowing what is to come."
1351	Marketing Manager	 Marketing Manager	4 Jun 2018	4.0	"fast pace, interesting projects. great place to test yourself 
I had fast promotion and opportunities but not every one gets this.
You do need to work hard and prove yourself
fun team"	"Lazada is not for everyone. hardest job I have ever had but also most satisfying.
advice to friends who have applied for jobs at Lazada is to go for it if your top priority is driving your career forward"
1352	Great first job!	 Anonymous Employee	3 Jun 2018	4.0	Lots of learnings! Lots of new experiences! Great training for fresh graduates	Bad HR Management system, No work/life balance sometimes
1353	Great start-up culture	 	30 May 2018	4.0	Vibrant and energetic start-up culture. Very rewarding for people who are self-driven and adaptable to change.	Not suitable for people who dislikes working in very fast-paced environments or people who are passive with their own learning
1354	Competitive Benefits	 Human Resources Staff	29 May 2018	4.0	"Trainings and Seminars
Bonus
gfood working environment"	"Heavy workload
no work life balance"
1355	Senior Associate	 Senior Associate	26 May 2018	2.0	"Fast paced
Good place to learn about the growing e-commerce in singapore
HR organising events to boost employee morale"	"Lack of structure and processes....every decisions is on adhocs basis where you are unable to anticipate if.
Lack of leadership , you have managers who has minimal experience and do not know how to manage or develop staffs"
1356	Internship	 Internet Marketing Consultant	26 May 2018	4.0	Face paced environment / international exposure / lots of talented people	lots of ad hocked projects / too many daily tasks
1357	If I'm you, I'll think twice after thinking twice before joining	 Brand Key Account Manager	25 May 2018	1.0	"- Good people culture where everyone works together
- Willingness to teach others
- Highly paid salary for expats"	"- Huge salary gap even between same job grade 
- Poor Human Resource team with little to no help during restructure phases
- Management do not want to define job scopes, which lower levels are forced to take up multiple roles and extra responsibility to get things done
- No forward planning, all execution are of same month or even same week after orders are given
- No direction or strategy by management to engage competition and gain customer and vendors loyalty, utilizing whatever free resources we have"
1358	Glassdoor reviews do not do it justice...it's worse	 Senior Associate	24 May 2018	1.0	some people here are nice but they tend to be quite depressed and look worn out	"The new Alibaba HR people are not very good, it's just more and more pointless late meetings for no reasons and cost control on spending. Maybe in China HR is more old school type because company seems to be going backwards. 

It's a frustrating place to work, the crazy founders are being let go one by one but the new people just don't get our culture. When foreign companies come to Singapore they should adapt to us not us to them. Previous leaders at least tried to 'get' Singapore. 

If you want to work in an eCommerce business go to Shopee, my friend works there and although they have issues it seems better."
1359	Senior Associates	 Senior Associate	16 May 2018	2.0	Lazada impressed me with its fast-paced environment and its amazing new office. I learn a lot throughout these years about e-commerce in general. You will be working with smart professional who share the passion to make the economy works. You will experience multi-cultural working experience. Many people here will welcome you warmly. They know how to work hard and party hard as well.	As a young company, I think Lazada’s management is very immature. So many changes throughout these 2 years of working. There are a lot of major changes (3 times CEO changes, a lot of shipping policy changes, 4 times major organizational structure changes and more minot changes). Moreover, all of these changes a lot of times are to be implemented immediately. As an employee, we have to execute. Many senior management does not take into account limitation in the execution and seems like all decisions are made without careful consideration and planning which in turn cost a lot. Example, the organization structure change in the middle of preparation of big campaign which makes it super hectic and not healthy. Senior management in the local market seems to be hard-headed and does not try to fit with local market culture and characteristics. Regional to local communication is also very bad. Regional tend to be bossy to local market (especially in the business side where local culture matters). The local market CEO is also very hard-headed in these terms and therefore internal communication is super chaotic. Many divisions do not know what to do and what changes are affecting them. As the result, sellers and buyers alike become the victim of these rash decision making, internal communication problem and inconsistent policy. HR is also very bad. Compare to the competitors, the benefit and facility from the company is much worse. No any intention to retain amazing talents in the company. As the result, Lazada’s organization is too small for its scale and make its employee go crazy.
1360	why did i join this place	 Support	14 May 2018	1.0	"there must be some, fee fruit maybe?

the coffee is okay as well, sometimes have coke in fridge"	"the new Alibaba people are not interested in non Chinese people, us Indian have no chance of surviving, systems being rolled out in Chinese all over the place.  

Local Chinese also not going to last, they want PRC only in this place. 

The most toxic place i've ever worked, i can't believe i joined!!! i should have believed Glassdoor reviews."
1361	Operations	 Anonymous Employee	14 May 2018	5.0	Very great company culture and awesome colleagues	Not really a bad thing, but environment is high paced
1362	Senior DevOps Engineer	 Anonymous Employee	11 May 2018	4.0	"High pay
Use newest technology
Test your skills under massive scale"	Since Chinese got control, most of important department moved to China
1363	Good	 Anonymous Employee	9 May 2018	4.0	Professional working space and targets conquer	Unstable working process and fluctuation
1364	Great place to learn. Terrible place to earn.	 Manager	9 May 2018	2.0	A lot of learning opportunities, a lot of exposure, and will teach you to manage stress well.	"Pays peanuts: Lazada pays at 50% of market value. 
Terrible work schedule and culture: Management has no regard for employees' personal life and preferences.
Transitioning into a hierarchical company: A lot has changed in the past 6 months, and there is a lot of hierarchy, and discrimination. The pros mentioned above are going away very quickly. 

I wouldn't consider Lazada as a long term career choice. Learn as much as you can quickly, and look for opportunities that pay better (there are plenty)."
1365	Avoid at all cost	 Senior Manager	2 May 2018	1.0	To get a shiny brand name on your CV	"First time in 10 years + career that I found myself working for such a mismanaged, inefficient and corrosive organisation. 

If you are a well-balanced, decent individual and believe in professional values such as: integrity, meritocracy, vision, transparency, then stay away from this organisation.
Lazada is basically a poorly managed Alibaba wannabe that lacks vision and strategy and the talent and structure to roll it out if they had it.

The top Management team is now made up on the one hand of the initial ""boys club"", and of a few Alibaba executive who were parachuted in Singapore, on the other. 

Needless to say, this unlikely cocktail is creating an ever changing, unsecure environment where priorities are constantly re-assessed.

Just trying to be objective and factual here, so here's a quick list of what's wrong with the organisation and will impact you in you daily job:

1. Lack of vision -apart from trying to tear appart competition.

2. Lack of transparency -you will only learn about a ""new"" strategy or project on the day it is launched or after! IF you are lucky enough to be told! 

3. Lack of communication -only type of communication I had with management (including direct line of reporting) was retro-active or micro-managing every detail from a powerpoint presentation for example. 

4. Lack of talent -Lazada primarily rewards and promotes people who are skilled in office politics and good at selling themselves and their mediocre achievements

5. Unfair -if someone at the tops decides that he/she doesn't like you, then there's virtually no barrier preventing that person from making your life a nightmare

6. No respect for people some behavior would probably considered abusive in other companies. It seems that treating people like slaves is the only way to make oneself respected here."
1366	Great opportunities/	 Senior Technical Product Manager	29 Apr 2018	3.0	Great opportunities, nice to make new connect	toxic people/ no leadership, selfish, no self-improvement provide
1367	Good for very first ladder of e-commerce career	 Anonymous Employee	22 Apr 2018	2.0	"- Fast moving environment. Everything will push you to keep moving and adapt (or resign).
- Good for learning about e-commerce (in Thailand)
- Low barrier between employee and management team 
- Very short planning: see result from your actions fast to keep on developing
- Still have the start-up environment where your ideas are actually  implemented
- Free dinner
- Salary is rather high for new grads"	"- No structure of work. Everything is messy
- No work-life balance at all (email at 8pm Friday night for deadline EOD on Saturday is regular)
- Politic. If you are happen to be a sibling of the management team, you're likely to be able to do everything , get everything , moved to anywhere and even skip work tasks that everyone has to do and get promoted
- Need strong survival skill. No mentor. Everything you have to learn by yourself and no one really knows things to teach. 
- Bonus and commission are something that always in blur line. Even the sales value which used to calculate commission can decrease by 40% on the pay day out of the blue.
- (For Key Account Manager) Difficult to reimburse phone bill like you are encouraged to just pay by yourself
- If you are Thai, very hard to be in management level. Promotion is not very transparent. 
-  It's always the Italian or French team to be in any lead whom some of them don't have knowledge about Thai market, trend, culture, and customers. And since e-commerce in Thailand is just 5 years ish, people in the company are either know only Lazada stuff (e-commerce) and nothing else about commercial or strong in the commercial (from other company) but no e-commerce experience
- Over value people that have experience in consultant firms even working there less than a year, no other experience, and have zero knowledge about market and commercial sales"
1368	DATA ENGINEERING - Singapore	 Anonymous Employee	20 Apr 2018	2.0	Only Pros that I can think is Good salary.	"There are lots of Cons - 
1) Not at all a stable company, lots of changes were made and more are expected. People always have fear of losing their job.
2) No more good work. Under the name of DATA ENGINEERING people are just writing SQL. There is nothing to learn over here.
3) People are not at all happy with their boss. Based on politics and favouritism people are getting promoted. 
4) Core team of Data Engineering already left. Now very few good TECHNICAL people are their.
5) People are not heard, order come from the top and the team has to follow without any question asked.
6) Not at all a global company, now mandarin is mandatory.

Advise to people who are planning to join,  think before you take a decision. This LAZADA is not an old LAZADA."
1369	Management Associate	 Anonymous Employee	19 Apr 2018	3.0	"Work with bright young minds
Handle a lot of projects from early on
Gain a lot a experiences
Learn fast if you put your mind into it"	"Work-life integrated
Low payment amongst e-commerces
Buggy systems"
1370	Business Development Manager	 Anonymous Employee	14 Apr 2018	4.0	"-Fun workplace
-Entrepreneurial co-workers and leaders
-Inspiriting jobs"	"-Heavy workload 
-Always changing management team 
-Lack of internal communication"
1371	No strategy, just winging it	 EVP	3 Apr 2018	1.0	This is hard for me to describe, just finding some.  The colleagues are generally friendly and supportive but this is stab someone's back as quickly as you can kinda place	"This is hard for me to describe, just finding some.  The colleagues are generally friendly and supportive although there are a bunch of morons in senior levels of management who think o end of themselves and often call themselves the old Lazadaians, the tier 2 founders, etc.,  The CEO had a vision but his lieutenants failed to execute on his mission (except for the one who manages brands/ online stores) used fear mongering and lacked strategic thinking, did not like to hear another point of view and only want ass-kissers. Horizontal orgs generally surround themselves with yes-men and yes-women. If you're not ""one of them"" you were not in the inner circle and won't even get invited to meetings you should be a part of.  The culture is generally a lot of yelling and screaming and lack of clarity in  objecives.  Many senior CxOs like to bully (the ex CIO is an exception and well mannered). Some of the CxOs like to throw their weight around and expect you to stop your meeting and walk back to the boss's desk to answer a silly question or to have you print something that is not necessarily an urgent item. Many of them are loud mouthed power mongers and want to build armies under the guise of supporting the BUs."
1372	Good working Experience	 Anonymous Employee	3 Apr 2018	5.0	The bkk office is located in a good location next to BTS. Nice and friendly working environment	Be ready for working late night.
1373	Great company to work in	 Assistant	26 Mar 2018	4.0	friendly staff , supporting culture	"more training
support new employee
care about feedback
nothing more"
1374	REGIONAL MANAGER	 Regional Manager	25 Mar 2018	2.0	Ecommerce industry is growing industry	Non Humane Culture, No Heads-up Weekend Work, Top Down Culture-with no space for creative dissent.  A few managers are totally sycophant to the leadership who themselves are very emotional and dont think through the repercussion their statements make
1375	Good for Exposure; Poor for long-term development	 Prefer Not To Say	24 Mar 2018	2.0	"-Forefront of ecommerce technology
-probably no better place to be exposed to the latest ecommerce developments
-employee welfare is getting better in terms of snacks/medical"	"-you had better negotiate the highest pay and rank possible before joining because career development is unequal and pay rise can be insulting and highly unequal

-people from associates to senior managers or VPs can actually be working on the same project with the same scope and at vastly different pay amount 
-organizational structure is messy and people get lost in it"
1376	Good working environment	 Anonymous Employee	23 Mar 2018	5.0	Great international team members and good working environment, highly motivated colleagues, good to learn! Getting too much encourage from boss!	So far I haven’t find any cons out yet, hope everything well, hope everyone here can getting to learn more than what they were imagining.
1377	Lucy's bold moves are welcome..	 Senior Management	23 Mar 2018	3.0	Quick decision making and well funded	Career growth is not always merit based.  A lot of fat..
1378	Bad place for tech employee	 Anonymous Employee	20 Mar 2018	1.0	Alibaba investments, unlimited money for marketing	Horrible work experience due to Alibaba's tech stack migration. All internal tools in Chinese
1379	good place to work	 QA Performance Tester	20 Mar 2018	4.0	"- big system --> many thing to learn
 - good benefit"	- many changes in short-time --> it's ok since we need to change to survive :)
1380	Making History ! This is the adventure of a life time!	 EVP	9 Mar 2018	5.0	"- At the forefront of the next e-commerce wave
- Intellectually stimulating environment
- Things get done! The decision makers are responsive and not far away
- NO 2 days are the same, you can feel the progress 
- Great support from Alibaba group"	"- Company is growing fast, supporting function are catching up
- Complex organization structure, take time to navigate"
1381	Good working environment	 Anonymous Employee	6 Mar 2018	5.0	"International working environment
Everything moves fast"	Not good HR management system
1382	A great place to grow, challenge yourself and build the new era of shopping	 Regional Mobile Team	5 Mar 2018	5.0	Challenging, Tech-focused, learning everyday, great colleagues. Alibaba super power	complex organization, needs some time to fully understand.
1383	Massive Learning and growth opportunities	 Anonymous Employee	4 Mar 2018	5.0	"I can be a real entrepreneur since I can have an end-to-end view and responsibility of the projects.
I get targets, but I am always encouraged to explore new areas, and come up with ideas and projects, which I can later on lead.
I feel I can contribute to the development of the countries, by expanding eCommerce, since we help customers and sellers grow and interact"	If you dont like fast paced environments, and you are self complacent, this is not your company. Here the senior management gets involved fostering the talented people who work hard to drive results
1384	senior associate	 Senior Associate	1 Mar 2018	2.0	benefits ,internal job opportunities, camaraderie	review employee job description.
1385	Tries hard to be google	 Anonymous Employee	27 Feb 2018	3.0	"Office benefits such as food and games. 
Compensation is competitive. 
Industry is interesting and fun.
Company is innovative."	"Internal politics.

 A lot of people coming in and out. 
You need to suck up to a lot of people to grow. They throw a lot of titles around."
1386	Ops Manager	 Ops Manager	20 Feb 2018	5.0	Lazada Is the best university ever	Too many people that they dont know their Job Description.. Too Fat Above.. Too Many Boses
1387	No Problem	 Developer	18 Feb 2018	3.0	- Great place to learn and develop	- From a vibrant start up to a traditional corporation
1388	Good company to learn, but not a good company to work for in the long haul	 Senior Category Manager	17 Feb 2018	1.0	"- great experience to acquire sales, ecommerce and brand building strategy. 
- working with young and mostly fun people 
- the occasional free food. 
- challenging task and requires you to grow professionally 
- working with brands and engage with business owners 
- open working culture, not required to sit in desk all day"	"- Poor management and leadership ( from top and mid management levels)
- Not enough freedom for personal development
- Too few opportunities for high performers
- Feeling that your contribution doesn’t really matter while people who talk or befriends top management gets recognition
- management is disorganized and always change direction and implement new things without proper study first
- poor work life balance, management expect you to work past 6 
- increment of salary very little 5% or less (bonus is less than one month)
- people chosen for leadership is poor ( as they can't seem to keep talent)
- No attention paid to new ideas ( management only cares about telling their ideas, but never asks input from everyone before implementing)
- desk and work space is too crammed, not enough space to create own working space."
1389	Manager	 Manager	9 Feb 2018	3.0	"Challenging work
Growing
Fast
Accept mistake
Friendly work culture"	"Very limited resource
Management leads of organisation management concept"
1390	System Engineer	 Systems Engineer	3 Feb 2018	4.0	"- Fast-paced environment.
- Company culture is a great, diverse and innovative environment.
- Employees are well equipped.
- Nice co-workers."	"- Not really a cons but a lot of people move out at my time.
- Unclear career path."
1391	Young and Fast Moving	 Analyst	29 Jan 2018	4.0	Good place to start a career	Long-hour working, always changing (but good somehow)
1392	Everyone is a scammer from top to bottom	 Anonymous Employee	23 Jan 2018	1.0	nothing good about lazada at all.	Everyone looks for ways to steal from customers, i dont like working there because people have low morals
1393	Product Analyst	 Product Analyst	22 Jan 2018	5.0	"You can grow along with your organization 
Best work culture"	Nil - No comments
1394	Technical Review	 Technical Engineer	13 Jan 2018	4.0	Salary, teammates, business trips, social benefits, variable work hours, perfect place to start your career and to think of what is next	"Lazada is a boring project from a technical perspective;
Bureaucracy between different teams (different countries);"
